t,o,h,l,c,VWAP,Basis,Upper,Lower,Dynamic Price Oscillator,Dynamic Mean,Bollinger High,Expanded Bollinger High,Bollinger Low,Expanded Bollinger Low,%K,Plot,Plot
2024-07-01T10:30:00-04:00,121.89,122.77,121.58,122.31,120.9650628,123.2695,126.1150753,120.4239247,58.91381191,60.47589663,63.46267078,66.44944493,57.48912248,54.50234833,42.43458476,30.75498326,20.24269436
2024-07-01T10:45:00-04:00,122.31,122.63,121.33,122,121.0448546,123.134,125.9502344,120.3177656,59.12891101,60.44874676,63.42726981,66.40579286,57.4702237,54.49170065,55.00568828,43.36367084,23.27505978
2024-07-01T11:00:00-04:00,121.99,123.07,121.65,122.98,121.159104,123.1105,125.9236369,120.2973631,59.55536709,60.42589387,63.39670822,66.36752258,57.45507951,54.48426515,61.4334471,52.95790671,28.22721894
2024-07-01T11:15:00-04:00,122.96,124.25,122.75,124.09,121.4175992,123.1325,125.9689547,120.2960453,60.06872449,60.40561481,63.36736399,66.32911317,57.44386563,54.48211645,71.55858931,62.66590823,36.58048882
2024-07-01T11:30:00-04:00,124.09,124.09,122.92,122.96,121.5252805,123.081,125.8905829,120.2714171,59.80007179,60.38649926,63.34190984,66.29732041,57.43108868,54.47567811,77.01934016,70.00379219,45.67422126
2024-07-01T11:45:00-04:00,122.95,123.81,122.83,123.81,121.6046636,123.0675,125.860297,120.274703,59.67022947,60.37517247,63.32972498,66.2842775,57.42061995,54.46606743,81.74061433,76.77284793,55.17900582
2024-07-01T12:00:00-04:00,123.79,124.47,123.66,124.4,121.7592902,123.088,125.9134104,120.2625896,59.91110823,60.37251811,63.3272896,66.28206109,57.41774661,54.46297512,83.5039818,80.75464543,64.63210207
2024-07-01T12:15:00-04:00,124.39,124.84,124.15,124.32,121.8794966,123.0935,125.9280389,120.2589611,60.14006924,60.3760121,63.33016574,66.28431937,57.42185847,54.46770483,90.46062781,85.23507465,73.13404207
2024-07-01T12:30:00-04:00,124.3,124.41,123.81,123.91,121.9380754,123.063,125.8481829,120.2778171,60.20500421,60.38490679,63.33632144,66.28773608,57.43349215,54.48207751,90.30824621,88.09095194,78.33743179
2024-07-01T12:45:00-04:00,123.93,124.3,123.58,123.8,121.9937957,123.0545,125.8295782,120.2794218,60.3124143,60.39747267,63.34413433,66.29079599,57.45081101,54.50414935,86.18968386,88.98618596,82.80830016
2024-07-01T13:00:00-04:00,123.8,123.94,123.04,123.42,122.0388928,123.0195,125.7573493,120.2816507,60.17113408,60.4073957,63.35051948,66.29364325,57.46427193,54.52114815,81.19800333,85.89864447,85.43708154
2024-07-01T13:15:00-04:00,123.42,123.83,122.85,123.71,122.0812961,122.9925,125.6916545,120.2933455,60.13148504,60.41585451,63.3561661,66.2964777,57.47554291,54.53523132,79.18147004,82.18971907,85.70968749
2024-07-01T13:30:00-04:00,123.7,123.88,123.28,123.68,122.116206,122.972,125.6435883,120.3004117,60.11824476,60.42702967,63.36268118,66.2983327,57.49137815,54.55572664,77.58455484,79.32134274,84.66448979
2024-07-01T13:45:00-04:00,123.66,123.79,123.23,123.43,122.1405904,122.95,125.598796,120.301204,60.21271664,60.43925872,63.36978476,66.3003108,57.50873268,54.57820663,72.07000407,76.27867632,83.5092366
2024-07-01T14:00:00-04:00,123.42,124.14,123.14,124.11,122.1975581,122.9555,125.6134351,120.2975649,60.55439083,60.44884923,63.37714616,66.30544309,57.52055231,54.59225538,72.31203365,73.98886419,82.07159853
2024-07-01T14:15:00-04:00,124.12,124.5,123.79,124.02,122.2669408,122.9805,125.6684395,120.2925605,60.96535521,60.46014695,63.38681837,66.31348979,57.53347554,54.60680412,71.10866996,71.83023589,81.37770383
2024-07-01T14:30:00-04:00,124.01,124.4,123.8,124.09,122.3042349,123.1635,125.6203783,120.7066217,61.23340433,60.47367283,63.39872906,66.32378529,57.54861659,54.62356036,72.53726086,71.98598816,81.49084859
2024-07-01T14:45:00-04:00,124.09,124.27,123.87,124.13,122.3344209,123.3405,125.5252606,121.1557394,61.37456447,60.49018121,63.41258759,66.33499397,57.56777483,54.64536845,67.69537343,70.44710142,82.32945092
2024-07-01T15:00:00-04:00,124.14,124.71,123.93,124.61,122.3880027,123.5815,125.11185,122.05115,61.61539898,60.51106854,63.42912304,66.34717754,57.59301404,54.67495954,72.44955446,70.89406292,84.25071864
2024-07-01T15:15:00-04:00,124.63,124.63,123.89,124.29,122.4312659,123.7035,125.0388692,122.3681308,61.68630693,60.53421249,63.44634655,66.3584806,57.62207843,54.70994437,75.19854663,71.78115817,86.03247286
2024-07-01T15:30:00-04:00,124.28,124.48,123.78,123.91,122.4685261,123.7835,124.9572849,122.6097151,61.57253727,60.55838628,63.46247297,66.36655965,57.6542996,54.75021291,71.39511821,73.01440643,86.90082065
2024-07-01T15:45:00-04:00,123.91,124.53,123.55,124.19,122.5462021,123.893,124.7454576,123.0405424,61.53776931,60.58372335,63.4779905,66.37225765,57.68945619,54.79518904,65.89038382,70.82801622,87.27468394
2024-07-02T09:30:00-04:00,121.12,122.9,121.06,122.83,122.2633333,123.8855,124.7719192,122.9990808,61.13129197,60.60683272,63.49013623,66.37343975,57.7235292,54.84022569,57.93416437,65.07322213,85.69460802
2024-07-02T09:45:00-04:00,122.85,123.4,122.12,122.63,122.4362556,123.8125,124.8475435,122.7774565,60.76641811,60.62494383,63.49979507,66.3746463,57.7500926,54.87524137,54.51662002,59.44705607,81.18794802
2024-07-02T10:00:00-04:00,122.62,122.68,121.1,121.45,122.2255749,123.737,125.1580714,122.3159286,60.10313612,60.63590533,63.50529279,66.37468025,57.76651787,54.89713041,34.06392694,48.83823711,73.44622476
2024-07-02T10:15:00-04:00,121.45,122.16,121.23,121.51,122.1296445,123.622,125.3417046,121.9022954,59.70925063,60.64284856,63.50859695,66.37434534,57.77710018,54.91135179,22.00913242,36.86322646,63.75459303
2024-07-02T10:30:00-04:00,121.5,122.02,121.19,121.83,122.074422,123.4935,125.3408037,121.6461963,59.59251365,60.64603338,63.51032035,66.37460731,57.78174642,54.91745946,14.70319635,23.59208524,51.86008954
2024-07-02T10:45:00-04:00,121.83,122.24,121.7,121.73,122.0561284,123.364,125.321247,121.406753,59.4649039,60.64512196,63.50976067,66.37439938,57.78048325,54.91584454,17.26027397,17.99086758,40.45600326
2024-07-02T11:00:00-04:00,121.74,122.25,121.61,121.85,122.0419816,123.261,125.3072639,121.2147361,59.50375849,60.64252986,63.50800655,66.37348324,57.77705318,54.91157649,20.3652968,17.44292237,30.41968098
2024-07-02T11:15:00-04:00,121.86,122,121.28,121.74,122.0140206,123.158,125.2909191,121.0250809,60.01090728,60.64304696,63.50840191,66.37375687,57.777692,54.91233704,19.543379,19.05631659,23.88411974
2024-07-02T11:30:00-04:00,121.74,122.41,121.71,122.09,122.0180257,123.0915,125.2700433,120.9129567,60.44194364,60.64571035,63.51067288,66.3756354,57.78074783,54.91578531,22.83105023,20.91324201,20.4651156
2024-07-02T11:45:00-04:00,122.09,122.25,121.56,121.69,122.0086521,122.9905,125.231388,120.749612,60.73216363,60.65878588,63.51918623,66.37958659,57.79838552,54.93798517,21.36986301,21.24809741,19.36615206
2024-07-02T12:00:00-04:00,121.68,122.22,121.57,122.05,122.0053398,122.909,125.1621835,120.6558165,60.7053965,60.67755226,63.52802208,66.37849191,57.82708244,54.97661261,24.40351483,22.86814269,19.80714648
2024-07-02T12:15:00-04:00,122.04,122.64,121.92,122.59,122.0290935,122.867,125.1110686,120.6229314,60.79310346,60.6989807,63.53692129,66.37486188,57.86104012,55.02309953,29.69452848,25.15596877,21.85472204
2024-07-02T12:30:00-04:00,122.6,122.82,122.46,122.51,122.0516063,122.787,124.961103,120.612897,60.88219208,60.72656423,63.54395891,66.36135358,57.90916955,55.09177488,37.87001832,30.65602054,24.41362615
2024-07-02T12:45:00-04:00,122.51,123.07,122.46,122.92,122.0851577,122.732,124.8329769,120.6310231,60.91775372,60.76146654,63.54514078,66.32881502,57.9777923,55.19411806,55.12204734,40.89553138,27.22954265
2024-07-02T13:00:00-04:00,122.92,123.36,122.68,123.17,122.1270499,122.686,124.7047065,120.6672935,60.84177762,60.79918813,63.54121233,66.28323653,58.05716393,55.31513974,70.424641,54.47223556,31.79178082
2024-07-02T13:15:00-04:00,123.19,123.34,122.91,122.99,122.1545567,122.629,124.5430627,120.7149373,60.92377736,60.83850827,63.53514437,66.23178047,58.14187217,55.44523607,84.37183269,69.97284034,37.00821918
2024-07-02T13:30:00-04:00,123,123.05,122.66,122.79,122.1772709,122.538,124.2264383,120.8495617,60.77456588,60.87518105,63.5292165,66.18325194,58.22114561,55.56711017,82.45367916,79.08338428,41.63287671
2024-07-02T13:45:00-04:00,122.8,122.86,122.32,122.83,122.1936732,122.465,123.9592088,120.9707912,60.59281425,60.90746952,63.52521804,66.14296655,58.289721,55.67197248,77.64569145,81.4904011,45.80785081
2024-07-02T14:00:00-04:00,122.83,122.95,122.62,122.66,122.2058573,122.4025,123.74676,121.05824,60.43293452,60.93587304,63.52271053,66.10954803,58.34903554,55.76219805,71.88496987,77.32811349,48.87926011
2024-07-02T14:15:00-04:00,122.67,122.81,122.51,122.73,122.217069,122.3295,123.4103048,121.2486952,60.42265832,60.96279598,63.52087524,66.0789545,58.40471671,55.84663745,70.54457639,73.35841257,49.94149488
2024-07-02T14:30:00-04:00,122.72,122.76,122.35,122.43,122.2238137,122.3095,123.3670722,121.2519278,60.3374329,60.98707783,63.51996641,66.052855,58.45418924,55.92130066,63.78205128,68.73719918,50.20040451
2024-07-02T14:45:00-04:00,122.43,122.89,122.385,122.6,122.2352829,122.308,123.3638333,121.2521667,60.40278297,61.01227424,63.51840546,66.02453667,58.50614303,56.00001181,60.92592593,65.08418453,50.9529413
2024-07-02T15:00:00-04:00,122.6,122.75,122.4,122.43,122.2424118,122.357,123.3372673,121.3767327,60.34490883,61.03911136,63.51404874,65.98898612,58.56417398,56.0892366,53.79985755,59.50261159,51.68211493
2024-07-02T15:15:00-04:00,122.42,122.53,122.13,122.32,122.2446706,122.3975,123.2981414,121.4968586,60.27751901,61.06866918,63.50490904,65.94114889,58.63242933,56.19618948,49.33685082,54.68754476,52.84383323
2024-07-02T15:30:00-04:00,122.31,122.37,121.78,122.12,122.2378527,122.412,123.2845274,121.5394726,60.2084211,61.10022681,63.49097003,65.88171326,58.70948358,56.31874035,37.25058734,46.79576524,54.18202191
2024-07-02T15:45:00-04:00,122.1,122.71,121.94,122.66,122.2504018,122.4585,123.278214,121.638786,60.22803768,61.1340253,63.47220144,65.81037759,58.79584916,56.45767301,39.70487707,42.09743841,55.60536456
2024-07-03T09:30:00-04:00,121.66,122.76,121.53,122.39,122.2266667,122.4855,123.2574449,121.7135551,60.16067872,61.16802939,63.45033744,65.73264549,58.88572133,56.60341328,41.4032418,39.45290207,55.8418217
2024-07-03T09:45:00-04:00,122.38,122.75,121.88,122.25,122.2512418,122.511,123.2133076,121.8086924,60.05585195,61.20321913,63.42247458,65.64173002,58.98396369,56.76470824,47.34500012,42.81770633,55.21889214
2024-07-03T10:00:00-04:00,122.32,122.65,121.85,122.24,122.2499801,122.5185,123.2057052,121.8312948,59.97515962,61.23856027,63.39052665,65.54249303,59.08659389,56.93462751,41.85510572,43.53444921,53.82635692
2024-07-03T10:15:00-04:00,122.23,122.29,121.36,121.79,122.1665418,122.5235,123.1875866,121.8594134,59.68932993,61.27058449,63.35900307,65.44742164,59.18216591,57.09374734,34.67152287,41.2905429,51.79032233
2024-07-03T10:30:00-04:00,121.79,123.26,121.6,123.09,122.2634439,122.5755,123.2459767,121.9050233,59.9763715,61.30249197,63.32978069,65.3570694,59.27520325,57.24791453,51.90764597,42.81142485,50.24847577
2024-07-03T10:45:00-04:00,123.1,125.76,123.05,125.36,122.8805169,122.714,124.1008872,121.3271128,60.9689001,61.33714144,63.30881198,65.28048252,59.3654709,57.39380036,69.13516982,51.90477955,50.68245772
2024-07-03T11:00:00-04:00,125.36,125.66,124.48,125.37,123.1552169,122.857,124.6581674,121.0558326,61.58452785,61.3727274,63.29493338,65.21713935,59.45052143,57.52831545,91.03269537,70.69183705,53.3851073
2024-07-03T11:15:00-04:00,125.38,126.13,125.13,126.02,123.4620146,123.012,125.2809698,120.7430302,62.43748001,61.4126833,63.28750262,65.16232194,59.53786398,57.66304466,93.24645829,84.47144116,58.97463786
2024-07-03T11:30:00-04:00,126.04,126.49,125.66,126.45,123.6598286,123.176,125.8962235,120.4557765,63.18369548,61.4604105,63.27861549,65.09682047,59.64220551,57.82400052,96.01685229,93.43200199,68.52726505
2024-07-03T11:45:00-04:00,126.43,127.49,126.21,127.01,123.9663785,123.377,126.5662012,120.1877988,64.0609543,61.50992706,63.28655184,65.06317662,59.73330228,57.9566775,96.36128355,95.20819805,77.50052469
2024-07-03T12:00:00-04:00,127.01,127.35,126.66,127.21,124.1465973,123.598,127.1820067,120.0139933,64.7049019,61.55927994,63.31068815,65.06209635,59.80787173,58.05646353,95.60741016,95.995182,85.15296444
2024-07-03T12:15:00-04:00,127.2,128.01,127.07,128,124.4827341,123.8565,127.898204,119.814796,65.34404742,61.60920413,63.35035063,65.09149713,59.86805762,58.12691112,95.81719388,95.9286292,91.37386469
2024-07-03T12:30:00-04:00,127.99,128.1,126.79,126.81,124.6665028,124.064,128.2617918,119.8662082,65.38637309,61.65790359,63.39162544,65.12534729,59.92418175,58.1904599,92.04748612,94.49069672,94.56558524
2024-07-03T12:45:00-04:00,126.81,128.28,126.37,128.27,124.9356686,124.341,128.8683299,119.8136701,65.87182502,61.70881941,63.44218612,65.17555284,59.9754527,58.24208598,93.52188317,93.79552106,94.67390361
2024-07-05T09:30:00-04:00,127.33,128.85,126.43,126.92,127.4,124.5655,129.1366026,119.9943974,65.74991594,61.75779063,63.49049288,65.22319513,60.02508838,58.29238613,84.9827784,90.18404923,93.83794178
2024-07-05T09:45:00-04:00,126.91,127.5,125.67,127.33,127.1897695,124.802,129.430942,120.173058,65.73970012,61.80220894,63.54246201,65.28271508,60.06195587,58.3217028,84.59802537,87.70089565,92.19201058
2024-07-05T10:00:00-04:00,127.35,127.63,126.19,126.82,127.1298856,125.0215,129.595729,120.447271,65.62653137,61.83881045,63.59552539,65.35224033,60.08209551,58.32538057,75.61192701,81.73091026,89.11945184
2024-07-05T10:15:00-04:00,126.83,127.17,126.45,127.12,127.0887592,125.2615,129.7463959,120.7766041,65.59529742,61.87004987,63.64733677,65.42462366,60.09276298,58.31547609,76.24713411,78.81902883,86.56190866
2024-07-05T10:30:00-04:00,127.12,127.52,126.711,127.05,127.0894245,125.508,129.813483,121.202517,65.46423303,61.89472354,63.69334883,65.49197413,60.09609825,58.29747296,72.66688151,74.84198088,83.02345537
2024-07-05T10:45:00-04:00,127.05,127.24,126.34,126.63,127.0485305,125.7065,129.8307128,121.5822872,65.25220767,61.91392385,63.73128077,65.5486377,60.09656692,58.27921,64.76751098,71.22717553,80.04762283
2024-07-05T11:00:00-04:00,126.63,126.91,126.21,126.74,127.0087754,125.924,129.7754538,122.0725462,65.08305043,61.92761763,63.76022577,65.59283391,60.09500949,58.26240135,53.81472393,63.74970548,77.38574452
2024-07-05T11:15:00-04:00,126.75,127.14,126.44,126.96,126.9967919,126.1595,129.641864,122.677136,65.00557823,61.93852723,63.78402283,65.62951843,60.09303163,58.24753603,44.41033522,54.33085671,75.87672967
2024-07-05T11:30:00-04:00,126.95,127.329,126.93,126.98,127.0013789,126.3965,129.3905493,123.4024507,64.99696669,61.94959309,63.80787597,65.66615886,60.0913102,58.23302732,41.74229651,46.65578522,74.45126836
2024-07-05T11:45:00-04:00,126.98,127.255,126.75,127.24,127.0048683,126.669,128.8057349,124.5322651,65.11618167,61.96049872,63.83200606,65.7035134,60.08899137,58.21748403,43.77279628,43.308476,74.08277704
2024-07-05T12:00:00-04:00,127.24,127.84,127.23,127.8,127.0472272,126.9045,128.332008,125.476992,65.37929339,61.97257423,63.85960929,65.74664436,60.08553916,58.1985041,52.51572327,46.01027202,74.47542931
2024-07-05T12:15:00-04:00,127.8,128.46,127.7,128.08,127.1276995,127.0405,128.3683023,125.7126977,65.67831852,61.9852498,63.89002668,65.79480356,60.08047292,58.17569604,64.04612159,53.44488038,75.77896966
2024-07-05T12:30:00-04:00,128.06,128.17,127.32,127.33,127.1544831,127.1385,128.2262918,126.0507082,65.6169555,61.99599214,63.91616009,65.83632804,60.07582419,58.15565625,64.98951782,60.51712089,76.6257851
2024-07-05T12:45:00-04:00,127.32,127.56,127.14,127.31,127.1599392,127.203,128.163377,126.242623,65.62449329,62.00696444,63.94260025,65.87823605,60.07132863,58.13569283,59.85324948,62.96296296,76.89011781
2024-07-05T13:00:00-04:00,127.3,127.47,126.88,127.26,127.1613972,127.2435,128.1396088,126.3473912,65.5876642,62.01678744,63.9664066,65.91602576,60.06716829,58.11754913,53.58761074,59.47679268,75.91906457
2024-07-05T13:15:00-04:00,127.27,127.69,127.2,127.45,127.1702953,127.2655,128.1591996,126.3718004,65.6587192,62.0257802,63.98870977,65.95163934,60.06285063,58.09992106,54.6893941,56.0434181,73.16004496
2024-07-05T13:30:00-04:00,127.44,127.55,127.12,127.39,127.1755229,127.2745,128.1694073,126.3795927,65.70871999,62.03347438,64.00830086,65.98312734,60.0586479,58.08382141,54.9800999,54.41903491,68.49978054
2024-07-05T13:45:00-04:00,127.36,127.73,127.32,127.67,127.1867424,127.258,128.1099296,126.4060704,65.87296128,62.04110545,64.02828228,66.0154591,60.05392863,58.06675181,57.61331375,55.76093591,64.12850229
2024-07-05T14:00:00-04:00,127.67,127.73,127.35,127.62,127.1972284,127.2985,128.1383161,126.4586839,65.88007422,62.04602502,64.04167688,66.03732873,60.05037317,58.05472132,60,57.53113788,60.5232173
2024-07-05T14:15:00-04:00,127.615,127.65,126.92,126.93,127.1963062,127.2315,127.9565731,126.5064269,65.70041813,62.04882356,64.04926855,66.04971354,60.04837857,58.04793358,53.18518519,56.93283298,57.63048571
2024-07-05T14:30:00-04:00,126.92,127.01,126.7,126.88,127.1855779,127.2295,127.9582105,126.5007895,65.59199828,62.04878184,64.04915285,66.04952386,60.04841082,58.04803981,38.81628163,50.6671556,55.20246893
2024-07-05T14:45:00-04:00,126.88,127.18,126.76,127.1,127.1815189,127.218,127.9472626,126.4887374,65.59804859,62.04716083,64.04454441,66.041928,60.04977724,58.05239365,25.50315032,39.16820571,53.96655285
2024-07-05T15:00:00-04:00,127.1,127.24,126.98,127.12,127.1801933,127.233,127.9409294,126.5250706,65.68845176,62.04467871,64.03727559,66.02987246,60.05208184,58.05948496,22.7910291,29.03682035,51.9466524
2024-07-05T15:15:00-04:00,127.12,127.18,126.87,127.03,127.1761993,127.2285,127.9403785,126.5166215,65.50598999,62.03868477,64.01933733,65.99998988,60.05803221,58.07737966,21.78030303,23.35816082,48.82295537
2024-07-05T15:30:00-04:00,127.02,127.12,126.72,127.08,127.1686292,127.23,127.9404928,126.5195072,65.02550437,62.03419606,64.00722063,65.98024519,60.06117149,58.08814692,21.40151515,21.99094909,46.08238328
2024-07-05T15:45:00-04:00,127.08,127.11,125.79,125.84,127.1016573,127.1905,128.0921535,126.2888465,64.28381723,62.02748551,63.99094123,65.95439695,60.06402979,58.10057408,14.14724981,19.10968933,42.61168611
2024-07-08T09:30:00-04:00,127.49,129.24,127.04,128.98,128.42,127.3025,128.4698367,126.1351633,64.70131123,62.02712089,63.99007438,65.95302787,60.0641674,58.10121391,38.71850585,24.75575694,40.90270326
2024-07-08T09:45:00-04:00,128.97,130.77,128.94,130.5,129.2226361,127.4795,129.2846867,125.6743133,65.40520333,62.03327161,64.00518989,65.97710818,60.06135333,58.08943505,63.04764057,38.63779874,42.21504317
2024-07-08T10:00:00-04:00,130.52,130.58,129.12,129.29,129.3261395,127.595,129.5471834,125.6428166,65.3725434,62.04353834,64.02836356,66.01318878,60.05871312,58.0738879,85.77440196,62.51351612,45.87590269
2024-07-08T10:15:00-04:00,129.28,129.45,128.05,128.96,129.2494019,127.681,129.7129636,125.6490364,65.20307946,62.05633905,64.05464319,66.05294733,60.05803491,58.05973077,76.17135207,74.9977982,50.57451927
2024-07-08T10:30:00-04:00,128.96,129.32,127.79,128.13,129.1449518,127.6975,129.7384005,125.6565995,64.67639464,62.06661122,64.07398036,66.0813495,60.05924209,58.05187295,60.30789826,74.08455076,58.52485378
2024-07-08T10:45:00-04:00,128.12,128.4,127.14,127.585,129.0217516,127.67275,129.7064891,125.6390109,64.33952584,62.07615546,64.09055263,66.1049498,60.06175828,58.04736111,48.89558233,61.79161089,62.57003311
